index,family,kind,n,m,delta,siriaisa_size,optimum,ratio,expected_constant,within_bound,siriaisa_ms,milp_ms
9275,balanced_tree,bounded,13,12,4,3,3,1.0000,4.0000,1,1.734,1.022
9276,lollipop,bounded,17,31,7,4,4,1.0000,7.0000,1,3.069,11.318
9277,clique,rigid,9,36,8,1,1,1.0000,1.0000,1,1.474,1.284
9278,star,rigid,10,9,9,1,1,1.0000,1.0000,1,1.189,0.983
9279,complete_bipartite,rigid,19,90,10,9,9,1.0000,1.0000,1,3.514,2.134
9280,crown,rigid,8,12,3,2,2,1.0000,1.0000,1,0.942,10.033
9281,double_star,rigid,8,7,4,4,4,1.0000,1.0000,1,1.237,1.342
9282,erdos_renyi,random,31,152,17,4,4,1.0000,17.0000,1,9.283,10.338
9283,barabasi_albert,random,29,54,14,9,9,1.0000,14.0000,1,4.496,11.254
9284,random_tree,random,38,37,5,16,16,1.0000,5.0000,1,5.149,12.880
9285,path,bounded,21,20,2,7,7,1.0000,2.0000,1,2.612,10.508
9286,cycle,bounded,29,29,2,10,10,1.0000,2.0000,1,3.798,12.913
9287,ladder,bounded,4,4,2,2,2,1.0000,3.0000,1,0.858,1.031
9288,grid,bounded,16,24,4,4,4,1.0000,4.0000,1,2.758,10.059
9289,regular,bounded,27,54,4,7,7,1.0000,4.0000,1,4.087,36.027
9290,balanced_tree,bounded,13,12,4,3,3,1.0000,4.0000,1,1.503,1.146
9291,lollipop,bounded,9,11,4,3,3,1.0000,4.0000,1,1.281,16.697
9292,clique,rigid,7,21,6,1,1,1.0000,1.0000,1,1.141,1.734
9293,star,rigid,23,22,22,1,1,1.0000,1.0000,1,3.800,1.197
9294,complete_bipartite,rigid,17,70,10,7,7,1.0000,1.0000,1,2.466,1.510
9295,crown,rigid,10,20,4,2,2,1.0000,1.0000,1,1.207,9.459
9296,double_star,rigid,18,17,12,6,6,1.0000,1.0000,1,2.230,1.145
9297,erdos_renyi,random,11,13,4,4,4,1.0000,4.0000,1,1.843,10.735
9298,barabasi_albert,random,33,32,6,15,15,1.0000,6.0000,1,4.418,1.289
9299,random_tree,random,11,10,5,5,5,1.0000,5.0000,1,1.476,0.925
9300,path,bounded,17,16,2,6,6,1.0000,2.0000,1,2.402,10.164
9301,cycle,bounded,12,12,2,4,4,1.0000,2.0000,1,1.493,12.074
9302,ladder,bounded,22,31,3,6,6,1.0000,3.0000,1,3.570,11.171
9303,grid,bounded,6,7,3,2,2,1.0000,4.0000,1,1.216,10.351
9304,regular,bounded,29,58,4,7,7,1.0000,4.0000,1,3.911,32.641
9305,balanced_tree,bounded,15,14,3,5,5,1.0000,3.0000,1,1.843,12.589
9306,lollipop,bounded,7,9,4,2,2,1.0000,4.0000,1,1.356,1.129
9307,clique,rigid,13,78,12,1,1,1.0000,1.0000,1,2.355,1.512
9308,star,rigid,31,30,30,1,1,1.0000,1.0000,1,2.287,1.134
9309,complete_bipartite,rigid,7,12,4,3,3,1.0000,1.0000,1,0.953,0.974
9310,crown,rigid,6,6,2,2,2,1.0000,1.0000,1,0.704,11.344
9311,double_star,rigid,20,19,12,8,8,1.0000,1.0000,1,2.435,1.111
9312,erdos_renyi,random,19,54,9,3,3,1.0000,9.0000,1,3.589,9.636
9313,barabasi_albert,random,32,31,11,14,14,1.0000,11.0000,1,3.430,1.795
9314,random_tree,random,20,19,5,8,8,1.0000,5.0000,1,2.542,1.071
9315,path,bounded,38,37,2,13,13,1.0000,2.0000,1,4.415,11.182
9316,cycle,bounded,17,17,2,6,6,1.0000,2.0000,1,2.210,11.079
9317,ladder,bounded,26,37,3,7,7,1.0000,3.0000,1,4.116,10.221
9318,grid,bounded,12,16,3,4,4,1.0000,4.0000,1,1.993,10.351
9319,regular,bounded,8,12,3,2,2,1.0000,3.0000,1,1.179,10.164
9320,balanced_tree,bounded,15,14,3,5,5,1.0000,3.0000,1,2.203,12.321
9321,lollipop,bounded,8,22,7,1,1,1.0000,7.0000,1,1.808,8.461
9322,clique,rigid,13,78,12,1,1,1.0000,1.0000,1,2.345,1.470
9323,star,rigid,7,6,6,1,1,1.0000,1.0000,1,0.937,0.949
9324,complete_bipartite,rigid,8,12,6,2,2,1.0000,1.0000,1,1.126,0.960
9325,crown,rigid,8,12,3,2,2,1.0000,1.0000,1,0.890,9.318
9326,double_star,rigid,11,10,8,3,3,1.0000,1.0000,1,1.751,1.386
9327,erdos_renyi,random,25,59,9,5,5,1.0000,9.0000,1,4.829,10.278
9328,barabasi_albert,random,15,26,9,5,5,1.0000,9.0000,1,2.262,8.727
9329,random_tree,random,18,17,5,7,7,1.0000,5.0000,1,2.802,10.805
9330,path,bounded,10,9,2,4,4,1.0000,2.0000,1,1.626,12.573
9331,cycle,bounded,4,4,2,2,2,1.0000,2.0000,1,0.767,0.955
9332,ladder,bounded,22,31,3,6,6,1.0000,3.0000,1,3.333,10.098
9333,grid,bounded,20,31,4,6,6,1.0000,4.0000,1,3.393,11.056
9334,regular,bounded,32,48,3,9,9,1.0000,3.0000,1,4.211,37.060
9335,balanced_tree,bounded,15,14,3,5,5,1.0000,3.0000,1,2.244,12.691
9336,lollipop,bounded,8,10,4,2,2,1.0000,4.0000,1,1.439,1.176
9337,clique,rigid,1,0,0,1,1,1.0000,1.0000,1,0.316,0.868
9338,star,rigid,10,9,9,1,1,1.0000,1.0000,1,1.159,0.956
9339,complete_bipartite,rigid,12,36,6,6,6,1.0000,1.0000,1,1.632,1.172
9340,crown,rigid,6,6,2,2,2,1.0000,1.0000,1,0.727,11.751
9341,double_star,rigid,12,11,7,5,5,1.0000,1.0000,1,1.673,1.036
9342,erdos_renyi,random,25,49,7,7,7,1.0000,7.0000,1,4.288,12.132
9343,barabasi_albert,random,12,11,5,4,4,1.0000,5.0000,1,1.630,0.987
9344,random_tree,random,8,7,3,4,4,1.0000,3.0000,1,1.220,0.873
9345,path,bounded,23,22,2,8,8,1.0000,2.0000,1,2.791,10.470
9346,cycle,bounded,31,31,2,11,11,1.0000,2.0000,1,3.762,12.802
9347,ladder,bounded,36,52,3,10,10,1.0000,3.0000,1,5.209,24.724
9348,grid,bounded,12,17,4,4,4,1.0000,4.0000,1,1.714,10.504
9349,regular,bounded,18,36,4,5,4,1.2500,4.0000,1,2.969,18.154
9350,balanced_tree,bounded,13,12,4,3,3,1.0000,4.0000,1,1.647,1.094
9351,lollipop,bounded,15,35,8,3,3,1.0000,8.0000,1,2.123,11.081
9352,clique,rigid,4,6,3,1,1,1.0000,1.0000,1,0.762,0.997
9353,star,rigid,19,18,18,1,1,1.0000,1.0000,1,1.865,1.073
9354,complete_bipartite,rigid,22,121,11,11,11,1.0000,1.0000,1,3.843,2.361
9355,crown,rigid,4,2,1,2,2,1.0000,1.0000,1,0.758,0.805
9356,double_star,rigid,17,16,10,7,7,1.0000,1.0000,1,1.789,0.965
9357,erdos_renyi,random,34,202,18,4,4,1.0000,18.0000,1,10.193,12.684
9358,barabasi_albert,random,30,29,12,12,12,1.0000,12.0000,1,3.271,1.156
9359,random_tree,random,19,18,3,6,6,1.0000,3.0000,1,2.316,16.464
9360,path,bounded,25,24,2,9,9,1.0000,2.0000,1,3.241,10.845
9361,cycle,bounded,31,31,2,11,11,1.0000,2.0000,1,3.802,13.412
9362,ladder,bounded,26,37,3,7,7,1.0000,3.0000,1,3.931,10.079
9363,grid,bounded,4,4,2,2,2,1.0000,4.0000,1,0.790,1.005
9364,regular,bounded,6,9,3,2,2,1.0000,3.0000,1,0.843,9.880
9365,balanced_tree,bounded,13,12,4,3,3,1.0000,4.0000,1,1.751,1.029
9366,lollipop,bounded,19,39,8,5,5,1.0000,8.0000,1,2.944,10.635
9367,clique,rigid,7,21,6,1,1,1.0000,1.0000,1,1.180,1.084
9368,star,rigid,27,26,26,1,1,1.0000,1.0000,1,2.298,1.161
9369,complete_bipartite,rigid,9,8,8,1,1,1.0000,1.0000,1,1.097,0.912
9370,crown,rigid,8,12,3,2,2,1.0000,1.0000,1,0.887,9.449
9371,double_star,rigid,15,14,8,7,7,1.0000,1.0000,1,1.900,1.032
9372,erdos_renyi,random,23,81,11,3,3,1.0000,11.0000,1,5.042,9.631
9373,barabasi_albert,random,32,60,10,10,10,1.0000,10.0000,1,4.491,19.413
9374,random_tree,random,8,7,4,3,3,1.0000,4.0000,1,1.208,1.027
9375,path,bounded,24,23,2,8,8,1.0000,2.0000,1,2.750,11.690
9376,cycle,bounded,12,12,2,4,4,1.0000,2.0000,1,1.511,11.148
9377,ladder,bounded,22,31,3,6,6,1.0000,3.0000,1,3.468,10.287
9378,grid,bounded,12,17,4,4,4,1.0000,4.0000,1,2.147,10.333
9379,regular,bounded,25,50,4,6,6,1.0000,4.0000,1,3.765,25.054
9380,balanced_tree,bounded,15,14,3,5,5,1.0000,3.0000,1,1.844,12.308
9381,lollipop,bounded,16,36,8,4,4,1.0000,8.0000,1,2.527,12.250
9382,clique,rigid,2,1,1,1,1,1.0000,1.0000,1,0.467,0.903
9383,star,rigid,7,6,6,1,1,1.0000,1.0000,1,0.915,0.929
9384,complete_bipartite,rigid,14,40,10,4,4,1.0000,1.0000,1,2.034,1.466
9385,crown,rigid,10,20,4,2,2,1.0000,1.0000,1,1.336,9.007
9386,double_star,rigid,16,15,12,4,4,1.0000,1.0000,1,2.056,1.082
9387,erdos_renyi,random,22,64,9,4,4,1.0000,9.0000,1,4.817,8.718
9388,barabasi_albert,random,32,31,7,13,13,1.0000,7.0000,1,3.761,1.438
9389,random_tree,random,5,4,2,2,2,1.0000,2.0000,1,0.907,0.904
9390,path,bounded,14,13,2,5,5,1.0000,2.0000,1,1.838,11.900
9391,cycle,bounded,30,30,2,10,10,1.0000,2.0000,1,3.461,11.761
9392,ladder,bounded,26,37,3,7,7,1.0000,3.0000,1,4.142,10.529
9393,grid,bounded,16,24,4,4,4,1.0000,4.0000,1,2.770,10.298
9394,regular,bounded,19,38,4,5,5,1.0000,4.0000,1,2.925,11.337
9395,balanced_tree,bounded,13,12,4,3,3,1.0000,4.0000,1,1.785,1.063
9396,lollipop,bounded,12,32,8,2,2,1.0000,8.0000,1,1.978,1.300
9397,clique,rigid,12,66,11,1,1,1.0000,1.0000,1,1.925,1.551
9398,star,rigid,14,13,13,1,1,1.0000,1.0000,1,1.378,0.992
9399,complete_bipartite,rigid,20,96,12,8,8,1.0000,1.0000,1,3.492,1.932
9400,crown,rigid,4,2,1,2,2,1.0000,1.0000,1,0.877,0.904
9401,double_star,rigid,16,15,13,3,3,1.0000,1.0000,1,2.288,1.096
9402,erdos_renyi,random,17,28,6,5,5,1.0000,6.0000,1,2.458,9.526
9403,barabasi_albert,random,8,7,4,4,4,1.0000,4.0000,1,1.293,1.036
9404,random_tree,random,40,39,5,15,15,1.0000,5.0000,1,4.951,11.793
9405,path,bounded,30,29,2,10,10,1.0000,2.0000,1,3.847,11.635
9406,cycle,bounded,33,33,2,11,11,1.0000,2.0000,1,3.823,11.484
9407,ladder,bounded,8,10,3,3,3,1.0000,3.0000,1,1.964,10.458
9408,grid,bounded,12,16,3,4,4,1.0000,4.0000,1,1.890,11.244
9409,regular,bounded,18,27,3,5,5,1.0000,3.0000,1,2.580,17.521
9410,balanced_tree,bounded,15,14,3,5,5,1.0000,3.0000,1,1.891,12.715
9411,lollipop,bounded,8,10,4,2,2,1.0000,4.0000,1,1.428,1.206
9412,clique,rigid,2,1,1,1,1,1.0000,1.0000,1,0.465,0.880
9413,star,rigid,26,25,25,1,1,1.0000,1.0000,1,3.446,1.146
9414,complete_bipartite,rigid,8,15,5,3,3,1.0000,1.0000,1,1.083,1.000
9415,crown,rigid,8,12,3,2,2,1.0000,1.0000,1,0.923,9.844
9416,double_star,rigid,8,7,6,2,2,1.0000,1.0000,1,1.431,1.056
9417,erdos_renyi,random,10,8,3,5,5,1.0000,3.0000,1,2.107,9.727
9418,barabasi_albert,random,30,29,13,11,11,1.0000,13.0000,1,3.596,1.252
9419,random_tree,random,20,19,4,7,7,1.0000,4.0000,1,2.676,11.850
9420,path,bounded,20,19,2,7,7,1.0000,2.0000,1,2.818,11.592
9421,cycle,bounded,37,37,2,13,13,1.0000,2.0000,1,4.380,13.747
9422,ladder,bounded,28,40,3,8,8,1.0000,3.0000,1,4.008,12.092
9423,grid,bounded,20,31,4,6,6,1.0000,4.0000,1,3.323,10.991
9424,regular,bounded,31,62,4,8,8,1.0000,4.0000,1,4.428,53.751
9425,balanced_tree,bounded,13,12,4,3,3,1.0000,4.0000,1,1.603,1.154
9426,lollipop,bounded,5,7,4,1,1,1.0000,4.0000,1,1.066,10.097
9427,clique,rigid,7,21,6,1,1,1.0000,1.0000,1,1.160,1.089
9428,star,rigid,19,18,18,1,1,1.0000,1.0000,1,1.859,1.106
9429,complete_bipartite,rigid,9,18,6,3,3,1.0000,1.0000,1,1.319,1.029
9430,crown,rigid,4,2,1,2,2,1.0000,1.0000,1,0.782,0.813
9431,double_star,rigid,11,10,7,4,4,1.0000,1.0000,1,1.398,0.902
9432,erdos_renyi,random,10,15,6,4,4,1.0000,6.0000,1,1.683,9.619
9433,barabasi_albert,random,8,12,6,2,2,1.0000,6.0000,1,1.363,9.920
9434,random_tree,random,39,38,5,14,14,1.0000,5.0000,1,4.856,11.292
9435,path,bounded,2,1,1,1,1,1.0000,2.0000,1,0.459,0.959
9436,cycle,bounded,8,8,2,3,3,1.0000,2.0000,1,1.028,12.602
9437,ladder,bounded,6,7,3,2,2,1.0000,3.0000,1,1.199,10.800
9438,grid,bounded,12,17,4,4,4,1.0000,4.0000,1,1.950,10.739
9439,regular,bounded,21,42,4,5,5,1.0000,4.0000,1,3.300,9.356
9440,balanced_tree,bounded,13,12,4,3,3,1.0000,4.0000,1,1.589,1.076
9441,lollipop,bounded,13,33,8,3,3,1.0000,8.0000,1,2.186,17.025
9442,clique,rigid,13,78,12,1,1,1.0000,1.0000,1,2.484,1.555
9443,star,rigid,29,28,28,1,1,1.0000,1.0000,1,2.442,1.159
9444,complete_bipartite,rigid,4,4,2,2,2,1.0000,1.0000,1,0.590,0.858
9445,crown,rigid,4,2,1,2,2,1.0000,1.0000,1,0.768,0.811
9446,double_star,rigid,23,22,13,10,10,1.0000,1.0000,1,2.465,1.037
9447,erdos_renyi,random,29,77,12,6,6,1.0000,12.0000,1,5.358,10.288
9448,barabasi_albert,random,32,60,18,6,6,1.0000,18.0000,1,4.806,9.642
9449,random_tree,random,35,34,5,13,13,1.0000,5.0000,1,4.988,1.474
9450,path,bounded,4,3,2,2,2,1.0000,2.0000,1,0.882,0.886
9451,cycle,bounded,30,30,2,10,10,1.0000,2.0000,1,3.094,11.234
9452,ladder,bounded,20,28,3,6,6,1.0000,3.0000,1,3.206,14.920
9453,grid,bounded,16,24,4,4,4,1.0000,4.0000,1,2.609,10.109
9454,regular,bounded,12,30,5,3,3,1.0000,5.0000,1,1.998,11.307
9455,balanced_tree,bounded,15,14,3,5,5,1.0000,3.0000,1,1.861,12.668
9456,lollipop,bounded,13,13,3,4,4,1.0000,3.0000,1,1.948,12.211
9457,clique,rigid,1,0,0,1,1,1.0000,1.0000,1,0.294,0.900
9458,star,rigid,4,3,3,1,1,1.0000,1.0000,1,0.733,0.922
9459,complete_bipartite,rigid,11,24,8,3,3,1.0000,1.0000,1,1.613,1.612
9460,crown,rigid,12,30,5,2,2,1.0000,1.0000,1,1.492,8.739
9461,double_star,rigid,21,20,11,10,10,1.0000,1.0000,1,2.920,1.331
9462,erdos_renyi,random,15,26,7,4,4,1.0000,7.0000,1,2.460,10.097
9463,barabasi_albert,random,8,12,6,2,2,1.0000,6.0000,1,2.024,9.649
9464,random_tree,random,15,14,4,6,6,1.0000,4.0000,1,2.123,1.059
9465,path,bounded,6,5,2,2,2,1.0000,2.0000,1,0.982,0.960
9466,cycle,bounded,5,5,2,2,2,1.0000,2.0000,1,0.802,11.441
9467,ladder,bounded,20,28,3,6,6,1.0000,3.0000,1,3.152,14.442
9468,grid,bounded,24,38,4,7,7,1.0000,4.0000,1,3.790,14.552
9469,regular,bounded,23,23,2,9,9,1.0000,2.0000,1,3.160,11.150
9470,balanced_tree,bounded,15,14,3,5,5,1.0000,3.0000,1,2.087,13.345
9471,lollipop,bounded,5,7,4,1,1,1.0000,4.0000,1,1.128,11.740
9472,clique,rigid,10,45,9,1,1,1.0000,1.0000,1,1.744,1.454
9473,star,rigid,7,6,6,1,1,1.0000,1.0000,1,0.953,0.953
9474,complete_bipartite,rigid,4,3,3,1,1,1.0000,1.0000,1,0.700,1.393
9475,crown,rigid,6,6,2,2,2,1.0000,1.0000,1,0.825,11.146
9476,double_star,rigid,19,18,10,9,9,1.0000,1.0000,1,2.296,1.229
9477,erdos_renyi,random,16,33,8,3,3,1.0000,8.0000,1,2.763,9.354
9478,barabasi_albert,random,21,20,12,7,7,1.0000,12.0000,1,2.427,1.133
9479,random_tree,random,7,6,3,3,3,1.0000,3.0000,1,1.176,0.885
9480,path,bounded,17,16,2,6,6,1.0000,2.0000,1,2.213,10.218
9481,cycle,bounded,12,12,2,4,4,1.0000,2.0000,1,1.517,11.246
9482,ladder,bounded,26,37,3,7,7,1.0000,3.0000,1,4.857,10.837
9483,grid,bounded,20,31,4,6,6,1.0000,4.0000,1,3.370,10.084
9484,regular,bounded,24,36,3,7,7,1.0000,3.0000,1,3.140,12.176
9485,balanced_tree,bounded,15,14,3,5,5,1.0000,3.0000,1,1.914,13.352
9486,lollipop,bounded,11,25,7,2,2,1.0000,7.0000,1,1.964,1.255
9487,clique,rigid,1,0,0,1,1,1.0000,1.0000,1,0.300,0.851
9488,star,rigid,22,21,21,1,1,1.0000,1.0000,1,2.173,1.058
9489,complete_bipartite,rigid,21,108,12,9,9,1.0000,1.0000,1,3.721,1.954
9490,crown,rigid,12,30,5,2,2,1.0000,1.0000,1,1.449,8.417
9491,double_star,rigid,11,10,8,3,3,1.0000,1.0000,1,1.624,1.078
9492,erdos_renyi,random,23,28,5,7,7,1.0000,5.0000,1,3.367,10.985
9493,barabasi_albert,random,27,50,18,5,5,1.0000,18.0000,1,3.898,9.120
9494,random_tree,random,6,5,2,2,2,1.0000,2.0000,1,1.084,0.924
9495,path,bounded,40,39,2,14,14,1.0000,2.0000,1,4.843,12.103
9496,cycle,bounded,3,3,2,1,1,1.0000,2.0000,1,0.700,1.015
9497,ladder,bounded,16,22,3,5,5,1.0000,3.0000,1,2.430,10.414
9498,grid,bounded,30,49,4,8,8,1.0000,4.0000,1,5.038,12.621
9499,regular,bounded,12,18,3,4,4,1.0000,3.0000,1,1.680,11.489
9500,balanced_tree,bounded,13,12,4,3,3,1.0000,4.0000,1,2.019,1.433
9501,lollipop,bounded,13,22,6,3,3,1.0000,6.0000,1,2.294,11.289
9502,clique,rigid,10,45,9,1,1,1.0000,1.0000,1,1.652,1.538
9503,star,rigid,18,17,17,1,1,1.0000,1.0000,1,1.876,1.107
9504,complete_bipartite,rigid,8,7,7,1,1,1.0000,1.0000,1,0.958,0.863
9505,crown,rigid,4,2,1,2,2,1.0000,1.0000,1,0.782,0.812
9506,double_star,rigid,15,14,10,5,5,1.0000,1.0000,1,1.676,0.954
9507,erdos_renyi,random,22,43,7,5,5,1.0000,7.0000,1,3.496,10.843
9508,barabasi_albert,random,13,12,8,4,4,1.0000,8.0000,1,1.718,0.985
9509,random_tree,random,2,1,1,1,1,1.0000,1.0000,1,0.411,0.782
9510,path,bounded,8,7,2,3,3,1.0000,2.0000,1,1.173,11.557
9511,cycle,bounded,27,27,2,9,9,1.0000,2.0000,1,3.226,11.767
9512,ladder,bounded,14,19,3,4,4,1.0000,3.0000,1,2.277,10.704
9513,grid,bounded,20,31,4,6,6,1.0000,4.0000,1,3.430,10.125
9514,regular,bounded,32,48,3,10,9,1.1111,3.0000,1,4.056,40.197
9515,balanced_tree,bounded,15,14,3,5,5,1.0000,3.0000,1,2.031,13.012
9516,lollipop,bounded,9,29,8,1,1,1.0000,8.0000,1,1.849,8.506
9517,clique,rigid,6,15,5,1,1,1.0000,1.0000,1,1.038,1.082
9518,star,rigid,25,24,24,1,1,1.0000,1.0000,1,2.235,1.160
9519,complete_bipartite,rigid,15,54,9,6,6,1.0000,1.0000,1,2.350,1.428
9520,crown,rigid,4,2,1,2,2,1.0000,1.0000,1,1.272,1.106
9521,double_star,rigid,5,4,3,2,2,1.0000,1.0000,1,1.024,0.903
9522,erdos_renyi,random,18,21,6,9,9,1.0000,6.0000,1,2.822,12.176
9523,barabasi_albert,random,18,17,9,7,7,1.0000,9.0000,1,2.262,1.130
9524,random_tree,random,36,35,5,14,14,1.0000,5.0000,1,5.134,12.464
9525,path,bounded,31,30,2,11,11,1.0000,2.0000,1,4.251,10.992
9526,cycle,bounded,18,18,2,6,6,1.0000,2.0000,1,2.265,11.374
9527,ladder,bounded,20,28,3,6,6,1.0000,3.0000,1,3.255,15.020
9528,grid,bounded,8,10,3,3,3,1.0000,4.0000,1,1.432,10.098
9529,regular,bounded,26,26,2,9,9,1.0000,2.0000,1,3.487,11.780
9530,balanced_tree,bounded,15,14,3,5,5,1.0000,3.0000,1,2.177,12.492
9531,lollipop,bounded,17,26,6,5,5,1.0000,6.0000,1,2.493,11.175
9532,clique,rigid,7,21,6,1,1,1.0000,1.0000,1,1.162,1.071
9533,star,rigid,4,3,3,1,1,1.0000,1.0000,1,0.726,0.879
9534,complete_bipartite,rigid,12,20,10,2,2,1.0000,1.0000,1,1.567,1.146
9535,crown,rigid,12,30,5,2,2,1.0000,1.0000,1,1.478,8.605
9536,double_star,rigid,21,20,11,10,10,1.0000,1.0000,1,2.394,1.105
9537,erdos_renyi,random,30,118,13,5,5,1.0000,13.0000,1,7.084,12.099
9538,barabasi_albert,random,27,26,8,11,11,1.0000,8.0000,1,2.931,1.291
9539,random_tree,random,7,6,4,3,3,1.0000,4.0000,1,1.187,0.899
9540,path,bounded,15,14,2,5,5,1.0000,2.0000,1,1.903,11.481
9541,cycle,bounded,40,40,2,14,14,1.0000,2.0000,1,4.638,13.318
9542,ladder,bounded,6,7,3,2,2,1.0000,3.0000,1,1.119,10.346
9543,grid,bounded,20,31,4,6,6,1.0000,4.0000,1,3.272,10.075
9544,regular,bounded,30,45,3,9,9,1.0000,3.0000,1,4.121,25.837
9545,balanced_tree,bounded,13,12,4,3,3,1.0000,4.0000,1,1.678,1.089
9546,lollipop,bounded,19,33,7,5,5,1.0000,7.0000,1,2.587,16.797
9547,clique,rigid,10,45,9,1,1,1.0000,1.0000,1,1.738,1.282
9548,star,rigid,21,20,20,1,1,1.0000,1.0000,1,1.929,1.109
9549,complete_bipartite,rigid,9,8,8,1,1,1.0000,1.0000,1,1.026,0.877
9550,crown,rigid,10,20,4,2,2,1.0000,1.0000,1,1.159,9.754
9551,double_star,rigid,20,19,13,7,7,1.0000,1.0000,1,2.532,1.410
9552,erdos_renyi,random,9,10,5,2,2,1.0000,5.0000,1,1.514,11.949
9553,barabasi_albert,random,16,28,7,5,5,1.0000,7.0000,1,2.414,10.115
9554,random_tree,random,33,32,5,12,12,1.0000,5.0000,1,4.128,11.951
9555,path,bounded,31,30,2,11,11,1.0000,2.0000,1,3.763,10.278
9556,cycle,bounded,31,31,2,11,11,1.0000,2.0000,1,3.830,13.724
9557,ladder,bounded,18,25,3,5,5,1.0000,3.0000,1,2.794,10.750
9558,grid,bounded,16,24,4,4,4,1.0000,4.0000,1,2.850,10.395
9559,regular,bounded,30,45,3,8,8,1.0000,3.0000,1,4.182,32.390
9560,balanced_tree,bounded,15,14,3,5,5,1.0000,3.0000,1,1.892,12.766
9561,lollipop,bounded,15,35,8,3,3,1.0000,8.0000,1,2.531,11.535
9562,clique,rigid,10,45,9,1,1,1.0000,1.0000,1,1.718,1.242
9563,star,rigid,12,11,11,1,1,1.0000,1.0000,1,1.342,1.002
9564,complete_bipartite,rigid,12,27,9,3,3,1.0000,1.0000,1,1.707,1.126
9565,crown,rigid,8,12,3,2,2,1.0000,1.0000,1,0.926,9.123
9566,double_star,rigid,21,20,12,9,9,1.0000,1.0000,1,2.360,1.149
9567,erdos_renyi,random,9,3,2,7,7,1.0000,2.0000,1,2.236,0.987
9568,barabasi_albert,random,15,14,5,5,5,1.0000,5.0000,1,1.920,0.954
9569,random_tree,random,13,12,3,4,4,1.0000,3.0000,1,1.819,1.019
9570,path,bounded,24,23,2,8,8,1.0000,2.0000,1,2.861,11.442
9571,cycle,bounded,28,28,2,10,10,1.0000,2.0000,1,3.485,14.199
9572,ladder,bounded,28,40,3,8,8,1.0000,3.0000,1,4.770,12.721
9573,grid,bounded,10,13,3,3,3,1.0000,4.0000,1,1.632,10.374
9574,regular,bounded,16,40,5,3,3,1.0000,5.0000,1,2.642,12.021
9575,balanced_tree,bounded,15,14,3,5,5,1.0000,3.0000,1,1.893,12.510
9576,lollipop,bounded,20,40,8,5,5,1.0000,8.0000,1,3.171,11.770
9577,clique,rigid,2,1,1,1,1,1.0000,1.0000,1,0.523,0.959
9578,star,rigid,6,5,5,1,1,1.0000,1.0000,1,0.958,1.079
9579,complete_bipartite,rigid,2,1,1,1,1,1.0000,1.0000,1,0.484,0.899
9580,crown,rigid,12,30,5,2,2,1.0000,1.0000,1,1.550,8.933
9581,double_star,rigid,6,5,4,2,2,1.0000,1.0000,1,1.245,0.987
9582,erdos_renyi,random,33,39,5,14,14,1.0000,5.0000,1,5.360,11.093
9583,barabasi_albert,random,20,36,9,6,6,1.0000,9.0000,1,3.017,10.583
9584,random_tree,random,13,12,4,4,4,1.0000,4.0000,1,2.026,1.237
9585,path,bounded,8,7,2,3,3,1.0000,2.0000,1,1.271,12.195
9586,cycle,bounded,16,16,2,6,6,1.0000,2.0000,1,2.084,11.148
9587,ladder,bounded,8,10,3,3,3,1.0000,3.0000,1,1.505,10.427
9588,grid,bounded,6,7,3,2,2,1.0000,4.0000,1,1.249,10.551
9589,regular,bounded,18,27,3,5,5,1.0000,3.0000,1,2.467,14.383
9590,balanced_tree,bounded,15,14,3,5,5,1.0000,3.0000,1,2.965,12.380
9591,lollipop,bounded,14,34,8,3,3,1.0000,8.0000,1,2.365,12.157
9592,clique,rigid,1,0,0,1,1,1.0000,1.0000,1,0.408,0.869
9593,star,rigid,7,6,6,1,1,1.0000,1.0000,1,0.910,0.904
9594,complete_bipartite,rigid,12,32,8,4,4,1.0000,1.0000,1,2.040,2.022
9595,crown,rigid,8,12,3,2,2,1.0000,1.0000,1,1.364,9.731
9596,double_star,rigid,16,15,8,8,8,1.0000,1.0000,1,1.925,1.509
9597,erdos_renyi,random,18,48,8,4,4,1.0000,8.0000,1,3.531,8.499
9598,barabasi_albert,random,13,22,7,4,4,1.0000,7.0000,1,1.943,9.115
9599,random_tree,random,15,14,4,6,6,1.0000,4.0000,1,2.283,1.045
9600,path,bounded,29,28,2,10,10,1.0000,2.0000,1,3.492,10.815
9601,cycle,bounded,9,9,2,3,3,1.0000,2.0000,1,1.260,11.678
9602,ladder,bounded,4,4,2,2,2,1.0000,3.0000,1,0.860,1.038
9603,grid,bounded,20,31,4,6,6,1.0000,4.0000,1,3.261,10.321
9604,regular,bounded,10,15,3,3,3,1.0000,3.0000,1,1.448,9.986
9605,balanced_tree,bounded,13,12,4,3,3,1.0000,4.0000,1,1.797,1.110
9606,lollipop,bounded,18,38,8,4,4,1.0000,8.0000,1,3.087,12.224
9607,clique,rigid,5,10,4,1,1,1.0000,1.0000,1,0.916,1.052
9608,star,rigid,16,15,15,1,1,1.0000,1.0000,1,1.602,1.037
9609,complete_bipartite,rigid,10,21,7,3,3,1.0000,1.0000,1,1.386,1.079
9610,crown,rigid,12,30,5,2,2,1.0000,1.0000,1,1.572,8.665
9611,double_star,rigid,20,19,11,9,9,1.0000,1.0000,1,2.383,1.213
9612,erdos_renyi,random,8,4,2,5,5,1.0000,2.0000,1,1.814,0.945
